Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Fraud_Score,Predicted_Fraud,Anomaly_Score,Anomaly_Flag,Review_Status,Split,Score_Context
T104192,CUST5450,2023-07-19 13:22:00,55.45,Health,NetBanking,Mobile,Bengaluru,0,63,446.15,1631,No,0,0.016621680879082994,0,0.477290102868912,0,Lower score,train,in-sample
T104181,CUST3099,2023-07-19 14:09:00,89.3,Electronics,UPI,POS,Bengaluru,0,128,269.68,147,No,0,0.014939161263642538,0,0.48165513003526017,0,Lower score,train,in-sample
T102982,CUST2892,2023-07-19 14:54:00,97.63,Food,Credit Card,POS,Mumbai,0,163,173.74,1575,Yes,1,0.021901564821919833,0,0.4728885948452649,0,Lower score,train,in-sample
T101599,CUST7477,2023-07-19 15:13:00,179.69,Electronics,NetBanking,Desktop,Kolkata,0,127,325.77,276,Yes,0,0.009919117415728125,0,0.49024567587749396,0,Lower score,train,in-sample
T104844,CUST2801,2023-07-19 15:43:00,15.79,Food,NetBanking,Desktop,Pune,0,132,60.59,1347,No,0,0.015350774306110105,0,0.46893023652800625,0,Lower score,train,in-sample
T102821,CUST1785,2023-07-19 19:41:00,20.77,Entertainment,PayPal,Mobile,Hyderabad,1,28,483.31,686,No,0,0.26030771995129826,1,0.5324553235477182,1,Model review,train,in-sample
T103797,CUST9944,2023-07-19 23:26:00,8.72,Food,UPI,POS,Kolkata,0,94,248.62,1044,No,0,0.1283417892445448,0,0.49132094911132895,0,Lower score,train,in-sample
T101181,CUST4362,2023-07-20 01:08:00,33.47,Fashion,UPI,Mobile,Delhi,0,190,494.75,1704,No,0,0.16667581829125322,1,0.474634228204073,0,Model review,train,in-sample
T102155,CUST2892,2023-07-20 06:53:00,21.94,Utilities,UPI,POS,Mumbai,1,78,453.01,634,No,0,0.4647665531129463,1,0.5234789776249673,1,Model review,train,in-sample
T101900,CUST1340,2023-07-20 12:25:00,64.64,Food,NetBanking,POS,Mumbai,0,75,482.84,299,No,0,0.0197582734552048,0,0.4671749963350223,0,Lower score,train,in-sample
T103316,CUST4438,2023-07-20 12:43:00,52.93,Food,UPI,Mobile,Kolkata,0,122,25.14,105,No,0,0.014374501895700213,0,0.48358714331200026,0,Lower score,train,in-sample
T102584,CUST8952,2023-07-20 12:59:00,70.53,Entertainment,PayPal,Mobile,Kolkata,0,190,497.84,1766,No,0,0.01098886162440993,0,0.4996757204584721,0,Lower score,train,in-sample
T101260,CUST3291,2023-07-20 17:18:00,25.07,Food,PayPal,Desktop,Mumbai,0,46,96.86,555,No,0,0.017651441651932113,0,0.48783939823089995,0,Lower score,train,in-sample
T102230,CUST7345,2023-07-20 18:34:00,108.75,Food,NetBanking,Desktop,Kolkata,0,127,448.69,1883,No,0,0.02177550531803769,0,0.4695824206860333,0,Lower score,train,in-sample
T101347,CUST2147,2023-07-20 19:12:00,37.09,Travel,UPI,Mobile,Kolkata,1,123,12.34,771,No,0,0.17305397543950835,1,0.5388950485808471,1,Model review,train,in-sample
T100773,CUST2770,2023-07-20 22:40:00,40.51,Utilities,Debit Card,POS,Chennai,0,50,426.96,872,Yes,0,0.09098890377261735,0,0.4872122621178994,0,Lower score,train,in-sample
T102530,CUST1719,2023-07-20 22:58:00,90.36,Food,NetBanking,Mobile,Delhi,0,146,114.75,356,No,0,0.10403869737281761,0,0.46791781690896295,0,Lower score,train,in-sample
T101732,CUST6277,2023-07-21 03:12:00,59.9,Travel,Debit Card,Desktop,Chennai,0,119,292.26,911,No,0,0.1479322675200245,0,0.48152180458163024,0,Lower score,train,in-sample
T103813,CUST1070,2023-07-21 05:56:00,76.15,Fashion,PayPal,POS,Pune,0,65,165.72,1173,No,0,0.0896920608909361,0,0.48808629704570106,0,Lower score,train,in-sample
T100793,CUST2477,2023-07-21 06:19:00,75.63,Fashion,UPI,POS,Hyderabad,0,20,29.46,1809,No,0,0.10465666056449398,0,0.4868688360191251,0,Lower score,train,in-sample
T102399,CUST7924,2023-07-21 08:47:00,81.05,Utilities,NetBanking,POS,Mumbai,0,31,401.43,673,No,0,0.035907634189662134,0,0.47930959661694095,0,Lower score,train,in-sample
T100302,CUST3293,2023-07-21 09:54:00,62.23,Food,UPI,Mobile,Mumbai,0,59,384.57,967,Yes,0,0.03273683005526522,0,0.48035874641477405,0,Lower score,train,in-sample
T101514,CUST9977,2023-07-21 10:29:00,17.43,Entertainment,PayPal,POS,Delhi,0,46,311.67,1307,No,0,0.018424293198970623,0,0.4950816214446224,0,Lower score,train,in-sample
T103586,CUST8294,2023-07-21 12:57:00,48.41,Electronics,UPI,Mobile,Delhi,0,89,162.03,857,No,0,0.0075618909246375375,0,0.4900850272217594,0,Lower score,train,in-sample
T104391,CUST5472,2023-07-21 22:30:00,62.34,Fashion,PayPal,Mobile,Pune,0,187,161.52,533,No,0,0.062371798943902115,0,0.48437356596033787,0,Lower score,train,in-sample
T104334,CUST4562,2023-07-21 23:31:00,38.37,Health,PayPal,Mobile,Kolkata,0,54,164.15,1790,No,0,0.05453584002301408,0,0.49036415053863575,0,Lower score,train,in-sample
T100552,CUST1919,2023-07-21 23:33:00,64.22,Fashion,NetBanking,Desktop,Bengaluru,0,108,473.35,59,No,0,0.11313452942279713,0,0.47988829854707205,0,Lower score,train,in-sample
T102034,CUST3585,2023-07-22 00:01:00,75.03,Food,UPI,Desktop,Pune,0,87,132.34,1760,No,0,0.13113259584413714,0,0.4963431339764017,0,Lower score,train,in-sample
T101847,CUST2328,2023-07-22 00:43:00,17.6,Travel,PayPal,POS,Delhi,0,170,101.23,589,Yes,1,0.11269267136574505,0,0.49310075020938476,0,Lower score,train,in-sample
T104036,CUST2240,2023-07-22 03:17:00,302.76,Travel,Debit Card,Mobile,Hyderabad,0,53,356.32,1771,No,0,0.20063561123038307,1,0.5210330161170277,1,Model review,train,in-sample
T100948,CUST5545,2023-07-22 11:34:00,165.65,Electronics,Debit Card,Desktop,Mumbai,0,13,444.15,1747,No,0,0.0153718352379879,0,0.49756421812204443,0,Lower score,train,in-sample
T102067,CUST9854,2023-07-22 12:18:00,23.94,Electronics,Debit Card,Desktop,Chennai,1,154,101.76,230,No,0,0.09438518016662847,0,0.5253830443094886,1,Anomaly review,train,in-sample
T102254,CUST6108,2023-07-22 15:09:00,168.94,Entertainment,Credit Card,Desktop,Delhi,0,149,407.71,1446,No,0,0.0141379023175882,0,0.500049455413358,0,Lower score,train,in-sample
T104919,CUST5092,2023-07-22 15:38:00,33.1,Health,Credit Card,POS,Delhi,0,107,346.55,1480,No,0,0.010238898231615539,0,0.4859539971324817,0,Lower score,train,in-sample
T104721,CUST6998,2023-07-22 15:47:00,4.5,Fashion,Debit Card,Desktop,Chennai,0,111,420.04,317,No,0,0.015003491883176527,0,0.4967093299153457,0,Lower score,train,in-sample
T100633,CUST2630,2023-07-22 20:13:00,60.76,Electronics,UPI,Mobile,Bengaluru,0,151,73.24,713,No,0,0.031582239452622625,0,0.4924387309567679,0,Lower score,train,in-sample
T101256,CUST5553,2023-07-22 20:48:00,17.9,Utilities,UPI,POS,Pune,0,166,116.63,1092,Yes,0,0.03794032767065854,0,0.49999113551077645,0,Lower score,train,in-sample
T104550,CUST9069,2023-07-22 23:01:00,215.95,Food,NetBanking,Mobile,Delhi,0,157,389.36,1634,No,0,0.1165074086355846,0,0.5023096119727088,0,Lower score,train,in-sample
T103377,CUST5108,2023-07-23 00:09:00,16.63,Travel,NetBanking,Desktop,Mumbai,1,175,368.09,1786,No,1,0.5798959192210199,1,0.5241154326639029,1,Model review,train,in-sample
T100028,CUST4506,2023-07-23 02:04:00,71.8,Grocery,UPI,POS,Delhi,0,142,211.53,1749,No,0,0.1616534091744836,1,0.49172804224933525,0,Model review,train,in-sample
T104040,CUST2879,2023-07-23 03:08:00,160.85,Health,NetBanking,Mobile,Kolkata,0,105,423.23,101,No,0,0.14180643553892752,0,0.49961964693226607,0,Lower score,train,in-sample
T104559,CUST2951,2023-07-23 03:23:00,463.39,Electronics,Credit Card,Desktop,Hyderabad,0,99,417.74,153,No,1,0.2121908597407187,1,0.5367220416286992,1,Model review,train,in-sample
T101911,CUST7551,2023-07-23 04:50:00,167.42,Health,UPI,Desktop,Bengaluru,0,199,457.45,1019,No,0,0.18671577780928597,1,0.5089710025822526,0,Model review,train,in-sample
T101217,CUST4935,2023-07-23 14:32:00,91.28,Utilities,NetBanking,Desktop,Bengaluru,0,176,179.6,453,No,0,0.013966887966633661,0,0.4806143298117659,0,Lower score,train,in-sample
T101466,CUST9086,2023-07-23 19:56:00,302.39,Health,UPI,POS,Chennai,0,62,76.45,1386,No,0,0.06239937602643778,0,0.5298390304784694,1,Anomaly review,train,in-sample
T101635,CUST5154,2023-07-23 22:47:00,21.39,Entertainment,PayPal,POS,Bengaluru,0,199,20.82,422,No,0,0.10823001540809817,0,0.5009739317079801,0,Lower score,train,in-sample
T101564,CUST9655,2023-07-24 01:59:00,138.35,Health,NetBanking,Desktop,Kolkata,0,174,30.4,1459,No,0,0.137071646380441,0,0.4908781252570249,0,Lower score,train,in-sample
T104647,CUST8385,2023-07-24 03:12:00,23.26,Entertainment,UPI,POS,Mumbai,0,152,368.77,483,No,0,0.2083931109325938,1,0.4946795354800064,0,Model review,train,in-sample
T100472,CUST6570,2023-07-24 04:20:00,3.53,Utilities,UPI,POS,Chennai,0,141,204.74,647,No,0,0.1710614155267778,1,0.502070698190586,0,Model review,train,in-sample
T103393,CUST4316,2023-07-24 05:40:00,31.48,Electronics,Credit Card,Desktop,Kolkata,0,90,225.01,1829,No,0,0.07343789365030064,0,0.4833260774654043,0,Lower score,train,in-sample
T101553,CUST8026,2023-07-24 09:35:00,172.48,Food,UPI,Desktop,Delhi,0,189,267.67,675,No,0,0.053371407343390874,0,0.5085318938769655,0,Lower score,train,in-sample
T104749,CUST4904,2023-07-24 10:21:00,129.72,Electronics,Credit Card,POS,Pune,0,52,356.79,369,No,0,0.022173279653911887,0,0.4866131572197939,0,Lower score,train,in-sample
T100014,CUST1114,2023-07-24 10:27:00,16.05,Travel,Credit Card,Desktop,Mumbai,0,79,290.74,1178,No,0,0.02991331052492375,0,0.48539242699555113,0,Lower score,train,in-sample
T103539,CUST1368,2023-07-24 11:58:00,5.17,Fashion,UPI,POS,Bengaluru,1,145,413.83,126,No,1,0.1975015845801314,1,0.5345344142174923,1,Model review,train,in-sample
T103711,CUST6502,2023-07-24 22:27:00,100.72,Grocery,UPI,POS,Delhi,1,77,396.25,159,No,1,0.4576627902472926,1,0.5211955849759973,1,Model review,train,in-sample
T100913,CUST7019,2023-07-24 23:29:00,42.13,Grocery,Credit Card,POS,Bengaluru,0,196,183.11,800,No,0,0.12080356367537814,0,0.48354089007110307,0,Lower score,train,in-sample
T100531,CUST9184,2023-07-25 00:29:00,653.8,Grocery,PayPal,Mobile,Hyderabad,0,95,152.28,1630,No,1,0.2700229600074359,1,0.5252326201383413,1,Model review,train,in-sample
T104837,CUST9832,2023-07-25 01:06:00,42.69,Utilities,Credit Card,Desktop,Mumbai,0,54,12.11,1187,No,0,0.1811256064646645,1,0.4824070557965029,0,Model review,train,in-sample
T102587,CUST6051,2023-07-25 02:16:00,91.81,Health,Debit Card,Desktop,Pune,0,172,496.37,1859,No,0,0.17587253662044072,1,0.482572438902365,0,Model review,train,in-sample
T102828,CUST6525,2023-07-25 02:49:00,44.79,Electronics,NetBanking,POS,Chennai,0,157,41.37,1134,No,0,0.17232113006629599,1,0.47534271411255336,0,Model review,train,in-sample
T101632,CUST3388,2023-07-25 05:48:00,87.47,Utilities,Credit Card,Desktop,Hyderabad,0,8,470.56,187,No,1,0.1408958818374573,0,0.4912364563541079,0,Lower score,train,in-sample
T101103,CUST5853,2023-07-25 09:08:00,210.21,Grocery,NetBanking,Desktop,Mumbai,0,106,491.62,950,No,0,0.058892535817129894,0,0.49640188251229767,0,Lower score,train,in-sample
T103141,CUST9017,2023-07-25 12:30:00,202.83,Entertainment,Credit Card,Mobile,Pune,0,94,372.46,154,No,0,0.024555274932737875,0,0.499949510989836,0,Lower score,train,in-sample
T104279,CUST5568,2023-07-25 13:33:00,39.77,Food,NetBanking,Desktop,Hyderabad,1,97,412.79,1864,No,0,0.1470993502720272,0,0.5106665720368957,0,Lower score,train,in-sample
T101046,CUST8152,2023-07-25 13:45:00,21.22,Health,PayPal,Desktop,Bengaluru,0,154,485.24,626,No,0,0.015001421548267594,0,0.491232340236915,0,Lower score,train,in-sample
T101415,CUST8709,2023-07-25 14:34:00,220.67,Utilities,Debit Card,Mobile,Delhi,0,110,200.69,385,No,0,0.016865519623103363,0,0.5014774870277438,0,Lower score,train,in-sample
T103853,CUST3741,2023-07-25 18:11:00,223.07,Fashion,Debit Card,POS,Chennai,0,41,355.16,1534,Yes,1,0.04744629843482637,0,0.5041327218349998,0,Lower score,train,in-sample
T100011,CUST8675,2023-07-25 18:45:00,280.28,Grocery,PayPal,Desktop,Bengaluru,0,167,75.88,1427,No,0,0.038819901010896746,0,0.5102047784258732,0,Lower score,train,in-sample
T103070,CUST9689,2023-07-25 19:47:00,98.11,Entertainment,PayPal,POS,Delhi,0,105,96.15,666,No,0,0.04505569130157581,0,0.48772881616068126,0,Lower score,train,in-sample
T102238,CUST5002,2023-07-25 21:23:00,6.58,Food,PayPal,POS,Delhi,0,101,127.94,390,No,0,0.07328125534110104,0,0.4900573002504532,0,Lower score,train,in-sample
T101897,CUST4311,2023-07-25 23:03:00,16.66,Entertainment,PayPal,POS,Chennai,0,181,104.6,258,No,0,0.13808535851215648,0,0.4917660573061576,0,Lower score,train,in-sample
T100193,CUST8087,2023-07-25 23:48:00,80.21,Food,Debit Card,POS,Hyderabad,0,196,20.68,1884,No,0,0.17832506300004258,1,0.48144383216092757,0,Model review,train,in-sample
T104726,CUST3251,2023-07-26 00:25:00,197.21,Grocery,Credit Card,POS,Chennai,0,141,417.33,156,No,1,0.20247161492792753,1,0.49917121516649665,0,Model review,train,in-sample
T104251,CUST2044,2023-07-26 01:10:00,5.12,Electronics,PayPal,Desktop,Hyderabad,0,148,205.38,1323,No,0,0.1140927863965562,0,0.4969544886041316,0,Lower score,train,in-sample
T104553,CUST2814,2023-07-26 02:32:00,173.84,Grocery,PayPal,Mobile,Pune,0,70,495.7,1983,No,0,0.16802085799166158,1,0.5003660473359501,0,Model review,train,in-sample
T101811,CUST8327,2023-07-26 02:58:00,115.64,Grocery,PayPal,POS,Chennai,0,171,364.8,1349,No,0,0.2031533835303701,1,0.4835626717858919,0,Model review,train,in-sample
T102974,CUST4387,2023-07-26 04:32:00,38.81,Utilities,UPI,POS,Hyderabad,0,121,172.27,971,No,0,0.17330057812504254,1,0.4807356410129097,0,Model review,train,in-sample
T100367,CUST4639,2023-07-26 04:50:00,188.61,Food,UPI,POS,Kolkata,0,155,460.87,1577,No,0,0.20429175311280262,1,0.49670585357358576,0,Model review,train,in-sample
T103685,CUST8580,2023-07-26 05:48:00,66.74,Food,NetBanking,POS,Kolkata,0,80,317.1,648,No,0,0.13391139900145996,0,0.47464881676160003,0,Lower score,train,in-sample
T100697,CUST8574,2023-07-26 06:26:00,69.64,Health,UPI,POS,Bengaluru,0,181,96.72,1416,No,0,0.14039561703049983,0,0.48420962798734063,0,Lower score,train,in-sample
T103774,CUST3597,2023-07-26 09:47:00,85.99,Grocery,PayPal,Desktop,Pune,0,188,457.46,379,No,0,0.03030409357678283,0,0.49086685176871664,0,Lower score,train,in-sample
T100727,CUST6176,2023-07-26 09:54:00,126.88,Grocery,Debit Card,Desktop,Pune,0,36,373.39,1572,No,0,0.03356157649624643,0,0.4865174746729322,0,Lower score,train,in-sample
T104010,CUST3313,2023-07-26 10:23:00,2.82,Grocery,NetBanking,Mobile,Pune,0,140,365.8,1625,No,0,0.02309731337915594,0,0.49475702225196616,0,Lower score,train,in-sample
T102126,CUST3666,2023-07-26 12:17:00,80.56,Electronics,PayPal,POS,Chennai,0,144,217.82,757,No,0,0.016199600126591645,0,0.4758579959511277,0,Lower score,train,in-sample
T100569,CUST7381,2023-07-26 23:46:00,34.25,Food,Debit Card,Mobile,Kolkata,0,91,300.2,301,No,0,0.12708864300150355,0,0.4776890351646928,0,Lower score,train,in-sample
T104924,CUST4444,2023-07-27 04:04:00,4.07,Electronics,Debit Card,Mobile,Kolkata,0,186,183.81,1202,No,0,0.08198689497891985,0,0.4936440326436191,0,Lower score,train,in-sample
T102756,CUST8679,2023-07-27 12:09:00,50.79,Utilities,NetBanking,Mobile,Delhi,0,36,39.43,1767,No,0,0.013228243271136333,0,0.4725201134237918,0,Lower score,train,in-sample
T101767,CUST3975,2023-07-27 12:41:00,51.7,Electronics,Debit Card,Desktop,Bengaluru,0,48,148.63,1316,No,0,0.01174802224148874,0,0.4833804960215276,0,Lower score,train,in-sample
T100925,CUST3608,2023-07-27 14:16:00,1.82,Utilities,NetBanking,Desktop,Bengaluru,0,171,363.53,946,No,0,0.011338151725366764,0,0.48646429532235946,0,Lower score,train,in-sample
T100658,CUST6034,2023-07-27 15:01:00,83.06,Health,PayPal,POS,Pune,0,147,360.78,1825,No,0,0.009554489082589823,0,0.49025403812026114,0,Lower score,train,in-sample
T103626,CUST5398,2023-07-27 16:01:00,0.05,Fashion,PayPal,Desktop,Delhi,0,73,471.07,864,No,0,0.012183337666541774,0,0.5039339311036772,0,Lower score,train,in-sample
T103410,CUST2321,2023-07-27 16:44:00,42.37,Electronics,NetBanking,POS,Hyderabad,0,166,407.86,983,No,0,0.00991157310821078,0,0.4785729791483109,0,Lower score,train,in-sample
T100458,CUST2081,2023-07-27 17:09:00,4.64,Electronics,UPI,POS,Pune,0,122,274.22,1574,No,0,0.010229001970654206,0,0.4953459382733612,0,Lower score,train,in-sample
T104126,CUST4270,2023-07-27 20:08:00,91.06,Health,PayPal,Desktop,Mumbai,0,15,113.52,1040,No,0,0.034519423917933036,0,0.4935946289157416,0,Lower score,train,in-sample
T101272,CUST6907,2023-07-27 20:15:00,121.08,Entertainment,NetBanking,POS,Delhi,0,182,389.5,724,No,0,0.04416071645523486,0,0.48161045461702773,0,Lower score,train,in-sample
T101520,CUST5381,2023-07-27 21:15:00,4.97,Electronics,PayPal,POS,Pune,0,69,481.15,1886,No,0,0.030883865889256117,0,0.49495557632141834,0,Lower score,train,in-sample
T104620,CUST6642,2023-07-27 22:04:00,155.72,Health,Debit Card,POS,Mumbai,0,10,27.56,372,No,0,0.08156493253731513,0,0.4935732205216649,0,Lower score,train,in-sample
T101693,CUST8435,2023-07-27 22:41:00,12.66,Travel,NetBanking,POS,Mumbai,0,67,54.63,467,No,0,0.08828594462279672,0,0.48315554160107377,0,Lower score,train,in-sample
T104046,CUST5076,2023-07-27 23:44:00,32.07,Electronics,UPI,Desktop,Hyderabad,0,146,325.47,993,No,0,0.08547683830591288,0,0.4874780076322364,0,Lower score,train,in-sample
T103790,CUST8364,2023-07-28 00:07:00,19.33,Health,Debit Card,Desktop,Mumbai,0,99,367.84,1448,No,1,0.08923055424442546,0,0.4875122476316247,0,Lower score,train,in-sample
T102241,CUST5171,2023-07-28 03:53:00,2.82,Health,PayPal,Desktop,Kolkata,0,191,170.8,241,No,0,0.07678294262338514,0,0.5076197589770856,0,Lower score,train,in-sample
T101308,CUST8267,2023-07-28 07:01:00,33.17,Travel,UPI,Mobile,Mumbai,0,72,207.18,1958,No,0,0.07129564990508826,0,0.4896847226636678,0,Lower score,train,in-sample
T102941,CUST8944,2023-07-28 07:31:00,73.61,Utilities,PayPal,POS,Hyderabad,0,48,298.62,111,No,0,0.04797439507128352,0,0.48630232398390477,0,Lower score,train,in-sample
T102393,CUST9071,2023-07-28 08:51:00,12.31,Food,NetBanking,Mobile,Pune,0,184,337.78,1003,No,0,0.0329624884344219,0,0.4724393749338363,0,Lower score,train,in-sample
T102911,CUST3563,2023-07-28 09:05:00,0.12,Health,Debit Card,POS,Delhi,1,21,48.77,284,No,0,0.19333044414988987,1,0.5379274864813562,1,Model review,train,in-sample
T100887,CUST8887,2023-07-28 12:21:00,21.76,Travel,NetBanking,Desktop,Pune,0,71,79.54,1053,No,0,0.01003041260547012,0,0.47358245125191567,0,Lower score,train,in-sample
T103031,CUST5222,2023-07-28 12:47:00,43.35,Health,Credit Card,Desktop,Kolkata,0,196,382.14,1262,No,0,0.007949923805824675,0,0.4735451684846937,0,Lower score,train,in-sample
T103742,CUST2446,2023-07-28 15:30:00,113.19,Grocery,Credit Card,POS,Delhi,0,4,84.55,1628,No,0,0.008990152154142634,0,0.48907627166152967,0,Lower score,train,in-sample
T101946,CUST3306,2023-07-28 16:26:00,46.41,Health,Credit Card,Mobile,Kolkata,0,86,372.42,1300,No,0,0.007516220331022542,0,0.4787990264192114,0,Lower score,train,in-sample
T101650,CUST7855,2023-07-28 23:06:00,2.95,Electronics,Debit Card,POS,Delhi,0,26,318.5,108,No,0,0.049567982115716294,0,0.5044786466415033,0,Lower score,train,in-sample
T101516,CUST7500,2023-07-29 00:23:00,83.41,Entertainment,PayPal,Mobile,Delhi,0,26,56.18,1513,No,0,0.11865894872572365,0,0.49491126166681304,0,Lower score,train,in-sample
T101295,CUST9393,2023-07-29 00:45:00,17.87,Electronics,NetBanking,Desktop,Delhi,0,52,50.84,1664,No,0,0.08319540430064093,0,0.4891500171052261,0,Lower score,train,in-sample
T102519,CUST1125,2023-07-29 03:54:00,102.61,Utilities,NetBanking,Desktop,Mumbai,0,172,353.72,473,No,1,0.14527878314596976,0,0.4946505651687393,0,Lower score,train,in-sample
T102673,CUST3207,2023-07-29 05:27:00,17.77,Electronics,Debit Card,Mobile,Bengaluru,0,177,491.21,365,No,1,0.08895978638400123,0,0.4946537924105831,0,Lower score,train,in-sample
T101184,CUST3456,2023-07-29 06:22:00,8.65,Electronics,NetBanking,Desktop,Mumbai,0,131,104.89,68,No,0,0.06442459374275705,0,0.49631908415667103,0,Lower score,train,in-sample
T104600,CUST3868,2023-07-29 06:59:00,17.71,Utilities,NetBanking,Desktop,Chennai,0,123,49.16,1975,No,0,0.07485157719487733,0,0.48948004050587174,0,Lower score,train,in-sample
T104635,CUST9712,2023-07-29 08:01:00,243.57,Food,UPI,Desktop,Mumbai,0,67,129.88,211,No,0,0.09603024683118459,0,0.521270451580628,1,Anomaly review,train,in-sample
T100156,CUST1960,2023-07-29 13:16:00,89.21,Utilities,Credit Card,Desktop,Bengaluru,0,137,326.42,246,No,0,0.014050096555187411,0,0.4910934889263332,0,Lower score,train,in-sample
T101535,CUST1103,2023-07-29 13:36:00,10.4,Food,Credit Card,Desktop,Kolkata,0,164,336.06,1063,No,0,0.010687561196711399,0,0.4974855655258677,0,Lower score,train,in-sample
T102521,CUST8704,2023-07-29 14:17:00,11.55,Travel,UPI,Mobile,Delhi,0,9,381.38,1340,No,0,0.010826532357330403,0,0.5033901026536447,0,Lower score,train,in-sample
T103381,CUST6900,2023-07-29 14:48:00,45.3,Food,Credit Card,Desktop,Kolkata,0,139,179.47,1274,No,0,0.01057926461753844,0,0.49168836193567056,0,Lower score,train,in-sample
T104262,CUST8962,2023-07-29 19:18:00,42.87,Food,Debit Card,POS,Kolkata,0,31,401.63,1603,No,0,0.024756485151880787,0,0.49597645260468287,0,Lower score,train,in-sample
T104111,CUST7142,2023-07-29 20:50:00,55.5,Utilities,PayPal,POS,Delhi,0,14,342.43,1893,No,0,0.03611020210685582,0,0.4835026433736865,0,Lower score,train,in-sample
T104213,CUST9846,2023-07-30 07:09:00,21.3,Electronics,NetBanking,Mobile,Mumbai,0,4,292.43,1161,No,0,0.05968982815624164,0,0.48668306828903013,0,Lower score,train,in-sample
T101608,CUST5596,2023-07-30 07:12:00,21.3,Electronics,UPI,POS,Kolkata,0,82,461.32,132,No,0,0.05120801530675875,0,0.49106947050027333,0,Lower score,train,in-sample
T100408,CUST6864,2023-07-30 07:20:00,188.63,Electronics,Credit Card,Mobile,Pune,0,29,56.08,313,No,0,0.06359707552108622,0,0.5015453583881336,0,Lower score,train,in-sample
T102331,CUST8744,2023-07-30 08:03:00,4.91,Utilities,UPI,Desktop,Hyderabad,0,68,55.8,313,No,0,0.057708184652561514,0,0.5116248298422182,0,Lower score,train,in-sample
T100018,CUST7496,2023-07-30 09:36:00,45.24,Utilities,Debit Card,Desktop,Mumbai,0,145,454.63,504,No,0,0.03552439629556884,0,0.4840106803552432,0,Lower score,train,in-sample
T104275,CUST3164,2023-07-30 09:37:00,69.73,Entertainment,Debit Card,POS,Hyderabad,0,109,211.85,1333,No,0,0.042422089266989677,0,0.5044657776548221,0,Lower score,train,in-sample
T103541,CUST8937,2023-07-30 11:29:00,132.45,Grocery,Credit Card,Mobile,Bengaluru,0,6,139.51,153,No,0,0.023674339622181236,0,0.49054435947280783,0,Lower score,train,in-sample
T104941,CUST6782,2023-07-30 13:12:00,45.49,Grocery,PayPal,POS,Mumbai,0,174,178.19,1639,No,0,0.012543720021314889,0,0.4970939833870918,0,Lower score,train,in-sample
T102566,CUST7964,2023-07-30 14:04:00,21.16,Travel,Credit Card,Desktop,Delhi,0,48,208.87,1200,No,0,0.0125253870724902,0,0.4929648747739552,0,Lower score,train,in-sample
T101995,CUST9394,2023-07-30 14:13:00,85.59,Food,NetBanking,POS,Chennai,0,76,119.25,1516,No,0,0.01909014658545209,0,0.4863803547597728,0,Lower score,train,in-sample
T102962,CUST1327,2023-07-30 15:10:00,32.71,Food,PayPal,Desktop,Bengaluru,0,187,388.22,337,No,0,0.0158213524023324,0,0.49045597592061324,0,Lower score,train,in-sample
T101303,CUST5651,2023-07-30 15:48:00,62.35,Food,NetBanking,Mobile,Bengaluru,0,89,421.4,677,No,0,0.018105063782621156,0,0.48080421630045317,0,Lower score,train,in-sample
T104615,CUST2922,2023-07-30 17:06:00,30.49,Food,NetBanking,POS,Mumbai,1,116,237.98,980,Yes,1,0.15858964354266591,0,0.5245233420256014,1,Anomaly review,train,in-sample
T103652,CUST9353,2023-07-30 17:41:00,140.61,Food,NetBanking,Mobile,Hyderabad,0,2,322.47,1509,No,0,0.02416133866600599,0,0.4936294144122224,0,Lower score,train,in-sample
T104700,CUST8700,2023-07-30 18:11:00,23.01,Grocery,UPI,Desktop,Mumbai,0,125,302.59,1905,No,0,0.02071034059287258,0,0.4915956554962871,0,Lower score,train,in-sample
T101663,CUST1038,2023-07-30 18:31:00,54.97,Electronics,Debit Card,POS,Pune,0,173,264.63,1990,No,0,0.015628774452508324,0,0.48387333530987475,0,Lower score,train,in-sample
T100252,CUST6800,2023-07-30 21:37:00,152.38,Health,Credit Card,POS,Pune,0,123,354.66,1741,No,0,0.06677235013246526,0,0.5017877889831993,0,Lower score,train,in-sample
T101378,CUST3034,2023-07-30 22:07:00,35.61,Electronics,Credit Card,Mobile,Pune,1,44,113.59,951,No,0,0.3241016968791591,1,0.5234062472343478,1,Model review,train,in-sample
T102750,CUST2546,2023-07-30 23:24:00,39.3,Grocery,PayPal,Desktop,Kolkata,0,121,136.94,1516,No,0,0.07122677736635946,0,0.4999553058192423,0,Lower score,train,in-sample
T102107,CUST2317,2023-07-31 05:30:00,189.28,Health,NetBanking,POS,Mumbai,0,161,496.93,1044,No,0,0.15031446846624205,0,0.494537652149135,0,Lower score,train,in-sample
T100994,CUST3085,2023-07-31 06:07:00,35.82,Entertainment,Credit Card,POS,Kolkata,0,23,192.55,1959,No,0,0.10290292566486313,0,0.4914961267596617,0,Lower score,train,in-sample
T101102,CUST4240,2023-07-31 06:19:00,172.19,Health,PayPal,Mobile,Chennai,0,114,131.23,728,No,0,0.11910936592254047,0,0.510243576210704,0,Lower score,train,in-sample
