Transaction_ID,Customer_ID,Transaction_Date,Fraudulent,Split
T102492,CUST7393,2023-08-07 22:41:00,0,train
T102142,CUST5891,2023-08-08 00:52:00,0,train
T102402,CUST5712,2023-08-08 01:24:00,0,train
T100073,CUST2246,2023-08-08 04:50:00,0,train
T103400,CUST7522,2023-08-08 06:12:00,0,train
T100708,CUST4242,2023-08-08 06:29:00,0,train
T103227,CUST9702,2023-08-08 07:58:00,0,train
T102919,CUST3480,2023-08-08 08:54:00,0,train
T102382,CUST7708,2023-08-08 09:50:00,0,train
T104817,CUST8149,2023-08-08 09:54:00,0,train
T103217,CUST9184,2023-08-08 10:08:00,0,train
T104963,CUST8417,2023-08-08 13:48:00,0,train
T103177,CUST7286,2023-08-09 04:18:00,0,train
T103513,CUST6882,2023-08-09 07:39:00,0,train
T104207,CUST4069,2023-08-09 11:17:00,0,train
T100216,CUST2591,2023-08-09 13:06:00,0,train
T103452,CUST2944,2023-08-09 15:26:00,0,train
T104819,CUST5541,2023-08-09 16:03:00,0,train
T104841,CUST7329,2023-08-09 17:14:00,0,train
T104659,CUST4742,2023-08-09 20:22:00,0,train
T104911,CUST6961,2023-08-09 22:33:00,0,train
T101950,CUST2524,2023-08-09 22:43:00,0,train
T100200,CUST3184,2023-08-10 02:10:00,0,train
T101885,CUST6195,2023-08-10 02:45:00,0,train
T104149,CUST1826,2023-08-10 07:04:00,0,train
T104883,CUST2319,2023-08-10 07:27:00,0,train
T100725,CUST7930,2023-08-10 09:22:00,0,train
T100112,CUST3984,2023-08-10 10:57:00,0,train
T102958,CUST7519,2023-08-10 13:37:00,0,train
T101717,CUST5671,2023-08-10 13:49:00,0,train
T101213,CUST6861,2023-08-10 14:48:00,0,train
T100899,CUST8535,2023-08-10 15:56:00,0,train
T102159,CUST3973,2023-08-10 17:13:00,0,train
T102737,CUST6131,2023-08-10 19:13:00,0,train
T102329,CUST8681,2023-08-10 20:24:00,0,train
T103546,CUST5868,2023-08-11 01:31:00,0,train
T101643,CUST5143,2023-08-11 01:34:00,0,train
T100077,CUST8906,2023-08-11 04:49:00,0,train
T101839,CUST2746,2023-08-11 05:27:00,0,train
T103996,CUST3865,2023-08-11 12:27:00,0,train
T103537,CUST7170,2023-08-11 14:07:00,0,train
T104668,CUST2797,2023-08-11 16:00:00,0,train
T103514,CUST5147,2023-08-11 16:06:00,0,train
T101768,CUST9592,2023-08-11 17:47:00,0,train
T104286,CUST7059,2023-08-11 18:26:00,0,train
T101998,CUST3172,2023-08-11 19:16:00,0,train
T100290,CUST7257,2023-08-11 21:32:00,0,train
T104879,CUST4049,2023-08-11 21:59:00,0,train
T101822,CUST9813,2023-08-12 01:08:00,0,train
T100704,CUST5382,2023-08-12 02:00:00,0,train
T100684,CUST7192,2023-08-12 03:01:00,0,train
T100024,CUST7223,2023-08-12 04:50:00,0,train
T104462,CUST5039,2023-08-12 12:11:00,0,train
T104389,CUST2420,2023-08-12 13:30:00,0,train
T102016,CUST3730,2023-08-12 13:58:00,0,train
T103846,CUST5058,2023-08-12 16:09:00,0,train
T100713,CUST8206,2023-08-12 16:49:00,0,train
T101141,CUST1758,2023-08-12 17:16:00,0,train
T103936,CUST7957,2023-08-12 20:18:00,0,train
T104866,CUST4505,2023-08-12 23:02:00,0,train
T103128,CUST6490,2023-08-12 23:37:00,0,train
T104588,CUST5885,2023-08-13 00:41:00,0,train
T104304,CUST2864,2023-08-13 00:46:00,1,train
T104962,CUST8663,2023-08-13 01:38:00,1,train
T101664,CUST6953,2023-08-13 02:14:00,0,train
T104426,CUST2836,2023-08-13 05:58:00,0,train
T100407,CUST2157,2023-08-13 06:13:00,0,train
T102812,CUST7222,2023-08-13 09:42:00,1,train
T104628,CUST6303,2023-08-13 12:35:00,0,train
T104839,CUST9219,2023-08-13 14:27:00,0,train
T100670,CUST7641,2023-08-13 15:07:00,1,train
T104284,CUST4459,2023-08-13 18:02:00,0,train
T101708,CUST8322,2023-08-13 18:07:00,0,train
T103937,CUST3971,2023-08-13 18:07:00,0,train
T103530,CUST1041,2023-08-13 18:58:00,0,train
T101326,CUST7246,2023-08-13 20:10:00,0,train
T104762,CUST4392,2023-08-13 23:45:00,0,train
T101236,CUST1558,2023-08-14 04:39:00,0,train
T103814,CUST2240,2023-08-14 06:37:00,0,train
T104601,CUST2106,2023-08-14 07:13:00,0,train
T103475,CUST3079,2023-08-14 08:55:00,0,train
T100015,CUST5555,2023-08-14 12:04:00,0,train
T103295,CUST5989,2023-08-14 16:50:00,0,train
T103775,CUST6225,2023-08-14 18:07:00,0,train
T102014,CUST6311,2023-08-14 18:13:00,0,train
T103581,CUST4880,2023-08-14 18:40:00,0,train
T104468,CUST5575,2023-08-14 22:40:00,0,train
T102262,CUST4363,2023-08-15 00:37:00,0,train
T100645,CUST7707,2023-08-15 10:56:00,0,train
T100464,CUST1480,2023-08-15 13:42:00,0,train
T104910,CUST1103,2023-08-15 14:20:00,0,train
T104909,CUST9382,2023-08-15 14:23:00,0,train
T100167,CUST8655,2023-08-15 16:37:00,0,train
T101601,CUST2744,2023-08-15 17:07:00,1,train
T101262,CUST7702,2023-08-15 19:14:00,0,train
T101867,CUST8946,2023-08-15 19:54:00,0,train
T101093,CUST2579,2023-08-15 20:48:00,1,train
T104725,CUST2206,2023-08-15 23:11:00,0,train
T104182,CUST5820,2023-08-16 01:30:00,1,train
T103935,CUST5146,2023-08-16 02:58:00,0,train
T100603,CUST3015,2023-08-16 03:07:00,0,train
T100692,CUST3524,2023-08-16 05:44:00,0,train
T102866,CUST3702,2023-08-16 06:20:00,0,train
T100300,CUST5888,2023-08-16 09:01:00,0,train
T101082,CUST3650,2023-08-16 10:12:00,0,train
T104548,CUST2224,2023-08-16 10:55:00,0,train
T104523,CUST4057,2023-08-16 11:06:00,0,train
T102930,CUST3021,2023-08-16 12:29:00,0,train
T100158,CUST3430,2023-08-16 13:36:00,0,train
T100638,CUST9079,2023-08-16 17:10:00,0,train
T104497,CUST6033,2023-08-16 18:06:00,0,train
T103736,CUST3834,2023-08-16 20:47:00,0,train
T102344,CUST4017,2023-08-17 00:08:00,0,train
T104694,CUST4957,2023-08-17 01:25:00,1,train
T104878,CUST3367,2023-08-17 02:06:00,1,train
T103705,CUST5579,2023-08-17 08:57:00,0,train
T101450,CUST1842,2023-08-17 08:58:00,0,train
T104784,CUST8871,2023-08-17 10:03:00,0,train
T101072,CUST1891,2023-08-17 11:05:00,0,train
T104526,CUST9174,2023-08-17 14:54:00,0,train
T101583,CUST8222,2023-08-17 14:55:00,0,train
T102543,CUST8780,2023-08-18 02:02:00,0,train
T103575,CUST9814,2023-08-18 04:19:00,0,train
T100265,CUST7749,2023-08-18 04:37:00,0,train
T100550,CUST4709,2023-08-18 05:27:00,1,train
T100759,CUST1487,2023-08-18 06:09:00,0,train
T104776,CUST2572,2023-08-18 06:49:00,0,train
T103638,CUST6937,2023-08-18 10:25:00,0,train
T100663,CUST1973,2023-08-18 13:08:00,0,train
T104178,CUST3517,2023-08-18 13:34:00,0,train
T104998,CUST9120,2023-08-18 17:15:00,0,train
T103967,CUST2990,2023-08-18 17:29:00,0,train
T100386,CUST4008,2023-08-18 20:58:00,0,train
T102411,CUST1995,2023-08-18 22:45:00,1,train
T103920,CUST8618,2023-08-19 01:18:00,0,train
T104698,CUST7879,2023-08-19 02:45:00,1,train
T103760,CUST5814,2023-08-19 03:30:00,0,train
T104761,CUST3978,2023-08-19 03:46:00,0,train
T102736,CUST1386,2023-08-19 06:29:00,0,train
T101551,CUST7436,2023-08-19 07:42:00,0,train
T104157,CUST9893,2023-08-19 09:12:00,0,train
T103188,CUST1075,2023-08-19 10:01:00,0,train
T100950,CUST1232,2023-08-19 11:54:00,0,train
T104029,CUST1963,2023-08-19 18:11:00,0,train
T100964,CUST8506,2023-08-19 19:13:00,0,train
T100923,CUST9546,2023-08-19 19:15:00,0,train
T104438,CUST9452,2023-08-20 02:15:00,0,train
T103117,CUST7391,2023-08-20 04:01:00,1,train
T102691,CUST2152,2023-08-20 06:59:00,0,train
T102272,CUST4370,2023-08-20 07:01:00,0,train
T104484,CUST4279,2023-08-20 07:38:00,0,train
T100701,CUST4623,2023-08-20 16:32:00,0,train
T103965,CUST7297,2023-08-20 17:48:00,0,train
T101543,CUST9652,2023-08-20 18:05:00,0,train
T102536,CUST4194,2023-08-20 18:38:00,0,train
T102147,CUST8047,2023-08-20 22:02:00,0,train
T100668,CUST1598,2023-08-20 23:13:00,0,train
T101585,CUST6272,2023-08-21 12:08:00,1,train
T103905,CUST2424,2023-08-21 12:13:00,0,train
T104660,CUST2575,2023-08-21 17:27:00,0,train
T101844,CUST9770,2023-08-21 20:29:00,0,train
T102950,CUST1305,2023-08-22 02:04:00,0,train
T103084,CUST7042,2023-08-22 04:04:00,0,train
T100277,CUST4287,2023-08-22 04:43:00,0,train
T104257,CUST2243,2023-08-22 05:20:00,1,train
T100402,CUST7364,2023-08-22 10:50:00,0,train
T102291,CUST6529,2023-08-22 12:05:00,0,train
T100558,CUST3292,2023-08-22 18:56:00,0,train
T104152,CUST9922,2023-08-22 20:12:00,0,train
T100700,CUST7776,2023-08-22 21:09:00,0,train
T101690,CUST9355,2023-08-23 01:43:00,0,train
T101409,CUST5166,2023-08-23 04:02:00,1,train
T103977,CUST6491,2023-08-23 07:29:00,0,train
T102048,CUST8538,2023-08-23 07:32:00,0,train
T100897,CUST6672,2023-08-23 07:34:00,0,train
T101944,CUST5978,2023-08-23 09:47:00,0,train
T104296,CUST5080,2023-08-23 10:57:00,0,train
T104745,CUST4646,2023-08-23 11:48:00,0,train
T102097,CUST4152,2023-08-23 13:15:00,0,train
T101163,CUST5910,2023-08-23 14:58:00,0,train
T100875,CUST2660,2023-08-23 16:05:00,0,train
T101700,CUST9565,2023-08-23 17:53:00,0,train
T104652,CUST8039,2023-08-23 20:36:00,0,train
T103268,CUST2566,2023-08-23 21:02:00,0,train
T101125,CUST7366,2023-08-23 21:11:00,0,train
T100190,CUST6128,2023-08-23 22:40:00,0,train
T102209,CUST2963,2023-08-23 23:16:00,0,train
T101799,CUST6312,2023-08-23 23:37:00,0,train
T102823,CUST3050,2023-08-24 02:50:00,0,train
T103243,CUST2956,2023-08-24 03:50:00,0,train
T102870,CUST2017,2023-08-24 05:33:00,1,train
T104354,CUST3176,2023-08-24 06:45:00,0,train
T102276,CUST5278,2023-08-24 09:00:00,0,train
T102206,CUST7756,2023-08-24 09:31:00,0,train
T104350,CUST8851,2023-08-24 11:31:00,0,train
T102555,CUST9681,2023-08-24 11:59:00,1,train
T103433,CUST3671,2023-08-24 12:24:00,0,train
T100622,CUST1454,2023-08-24 13:35:00,0,train
T101051,CUST4617,2023-08-24 14:24:00,0,train
T102020,CUST1990,2023-08-24 15:25:00,0,train
T102980,CUST9595,2023-08-24 16:03:00,0,train
T101840,CUST2517,2023-08-24 16:36:00,0,train
T101204,CUST6151,2023-08-24 19:34:00,0,train
T101403,CUST5528,2023-08-24 21:20:00,0,train
T103669,CUST3976,2023-08-25 00:00:00,0,train
T104097,CUST9978,2023-08-25 00:44:00,0,train
T103592,CUST3045,2023-08-25 03:37:00,1,train
T102659,CUST6814,2023-08-25 05:00:00,0,train
T104509,CUST2353,2023-08-25 10:36:00,0,train
T100046,CUST9003,2023-08-25 11:16:00,0,train
T102120,CUST8928,2023-08-25 11:37:00,0,train
T104128,CUST2726,2023-08-25 18:35:00,0,train
T100020,CUST2854,2023-08-25 19:33:00,0,train
T101525,CUST4806,2023-08-25 21:59:00,0,train
T102863,CUST8065,2023-08-25 21:59:00,0,train
T101628,CUST7405,2023-08-26 00:55:00,0,train
T104058,CUST7162,2023-08-26 02:48:00,0,train
T100961,CUST7979,2023-08-26 04:03:00,0,train
T101470,CUST3482,2023-08-26 05:35:00,0,train
T102896,CUST6480,2023-08-26 05:56:00,1,train
T101533,CUST5200,2023-08-26 06:18:00,1,train
T100959,CUST4499,2023-08-26 09:26:00,0,train
T101773,CUST5521,2023-08-26 10:29:00,0,train
T100414,CUST6020,2023-08-26 11:01:00,0,train
T101648,CUST5113,2023-08-26 11:35:00,0,train
T100048,CUST9659,2023-08-26 14:51:00,0,train
T101443,CUST1583,2023-08-26 16:35:00,0,train
T104416,CUST1665,2023-08-26 18:10:00,0,train
T102022,CUST4951,2023-08-26 21:43:00,0,train
T102851,CUST6598,2023-08-26 22:23:00,0,train
T101361,CUST9533,2023-08-26 22:43:00,0,train
T101421,CUST2285,2023-08-26 22:45:00,0,train
T101006,CUST7000,2023-08-27 01:18:00,0,train
T101733,CUST7791,2023-08-27 03:54:00,0,train
T104302,CUST4954,2023-08-27 05:59:00,1,train
T104733,CUST8166,2023-08-27 13:27:00,0,train
T102961,CUST6474,2023-08-27 15:15:00,0,train
T100349,CUST3309,2023-08-27 15:44:00,0,train
T103490,CUST6517,2023-08-28 03:02:00,0,train
T102271,CUST3726,2023-08-28 04:41:00,0,train
T104669,CUST2934,2023-08-28 05:54:00,0,train
T102175,CUST7306,2023-08-28 12:10:00,0,train
T103376,CUST4644,2023-08-28 13:23:00,0,train
T100501,CUST1302,2023-08-28 14:16:00,0,train
T102003,CUST2832,2023-08-28 16:26:00,0,train
T102252,CUST2676,2023-08-28 16:43:00,0,train
T102556,CUST3623,2023-08-28 17:39:00,0,train
T102995,CUST9618,2023-08-28 18:40:00,0,train
T101797,CUST2425,2023-08-28 20:23:00,0,train
T100789,CUST2471,2023-08-28 20:56:00,0,train
T101306,CUST4121,2023-08-28 21:36:00,0,train
T101345,CUST9365,2023-08-29 01:42:00,0,train
T104013,CUST1598,2023-08-29 01:51:00,1,train
T103676,CUST1589,2023-08-29 06:01:00,0,train
T102192,CUST7584,2023-08-29 11:38:00,0,train
T104120,CUST1211,2023-08-29 14:47:00,0,train
T101787,CUST2630,2023-08-29 19:41:00,0,train
T100413,CUST8121,2023-08-30 01:21:00,1,train
T100688,CUST7847,2023-08-30 05:06:00,0,train
T103509,CUST2115,2023-08-30 06:59:00,0,train
T100583,CUST6915,2023-08-30 07:57:00,0,train
T102011,CUST6467,2023-08-30 08:45:00,0,train
T102525,CUST2076,2023-08-30 10:15:00,0,train
T101434,CUST7937,2023-08-30 12:36:00,0,train
T102887,CUST7822,2023-08-30 13:07:00,0,train
T104400,CUST1738,2023-08-30 15:21:00,0,train
T104348,CUST3887,2023-08-30 16:12:00,0,train
T102592,CUST5677,2023-08-30 18:04:00,0,train
T103111,CUST7285,2023-08-30 18:29:00,0,train
T103235,CUST6483,2023-08-30 19:33:00,0,train
T100539,CUST4950,2023-08-30 19:47:00,0,train
T104255,CUST9977,2023-08-30 19:57:00,0,train
T100502,CUST8188,2023-08-31 01:35:00,1,train
T102689,CUST9285,2023-08-31 01:45:00,0,train
T100113,CUST2479,2023-08-31 02:43:00,0,train
T102664,CUST9586,2023-08-31 04:32:00,0,train
T104226,CUST3273,2023-08-31 05:33:00,0,train
T102205,CUST1177,2023-08-31 10:43:00,0,train
T102661,CUST5724,2023-08-31 14:02:00,0,train
T100284,CUST8585,2023-08-31 14:26:00,0,train
T101154,CUST2734,2023-08-31 15:18:00,0,train
T101731,CUST3786,2023-08-31 17:51:00,0,train
T103681,CUST2700,2023-08-31 18:09:00,0,train
T102748,CUST1794,2023-08-31 20:54:00,0,train
T104143,CUST8691,2023-08-31 21:37:00,0,train
T104293,CUST9598,2023-08-31 21:54:00,0,train
T100072,CUST5894,2023-08-31 22:22:00,0,train
T101028,CUST6052,2023-09-01 00:42:00,0,train
T100180,CUST6557,2023-09-01 03:57:00,0,train
T103101,CUST4246,2023-09-01 05:20:00,0,train
T101266,CUST4345,2023-09-01 06:29:00,0,train
T101178,CUST8502,2023-09-01 10:03:00,0,train
T100455,CUST6109,2023-09-01 12:08:00,0,train
T100883,CUST2634,2023-09-01 14:15:00,0,train
T104719,CUST5364,2023-09-01 17:41:00,0,train
T101694,CUST9831,2023-09-01 20:39:00,0,train
T101177,CUST9301,2023-09-01 22:49:00,0,train
T104117,CUST2865,2023-09-01 23:54:00,0,train
T101740,CUST3432,2023-09-02 00:09:00,1,train
T100213,CUST2864,2023-09-02 01:03:00,1,train
T103053,CUST9336,2023-09-02 02:38:00,0,train
T104789,CUST5739,2023-09-02 03:36:00,1,train
T102988,CUST9288,2023-09-02 08:23:00,0,train
T102630,CUST5075,2023-09-02 08:57:00,0,train
T100927,CUST6526,2023-09-02 10:22:00,0,train
T104193,CUST3346,2023-09-02 11:56:00,0,train
T104214,CUST5682,2023-09-02 12:33:00,0,train
T100986,CUST5371,2023-09-02 15:48:00,0,train
T104739,CUST7448,2023-09-02 18:59:00,0,train
T102681,CUST9237,2023-09-02 20:25:00,0,train
T100176,CUST9755,2023-09-02 21:45:00,0,train
T102179,CUST8462,2023-09-02 22:01:00,0,train
T101716,CUST4210,2023-09-02 23:04:00,0,train
T103646,CUST9150,2023-09-03 03:11:00,1,train
T104830,CUST4250,2023-09-03 06:20:00,0,train
T101888,CUST3564,2023-09-03 09:11:00,0,train
T101971,CUST8137,2023-09-03 12:26:00,1,train
T102375,CUST2973,2023-09-03 14:00:00,0,train
T103634,CUST6494,2023-09-03 18:22:00,0,train
T102006,CUST8728,2023-09-03 20:21:00,0,train
T102030,CUST5416,2023-09-03 21:14:00,0,train
T102802,CUST5233,2023-09-03 22:16:00,0,train
T103734,CUST6861,2023-09-04 01:14:00,1,train
T104062,CUST6075,2023-09-04 01:45:00,0,train
T101878,CUST7397,2023-09-04 02:40:00,0,train
T103349,CUST5869,2023-09-04 03:33:00,0,train
T102066,CUST7353,2023-09-04 07:25:00,0,train
T104742,CUST7712,2023-09-04 08:35:00,1,train
T103668,CUST4001,2023-09-04 09:24:00,0,train
T100489,CUST9652,2023-09-04 11:21:00,0,train
T100384,CUST5636,2023-09-04 23:26:00,0,train
T101510,CUST9369,2023-09-05 01:04:00,0,train
T104712,CUST3463,2023-09-05 03:47:00,1,train
T102717,CUST2805,2023-09-05 10:05:00,0,train
T102335,CUST4299,2023-09-05 10:19:00,0,train
T104106,CUST3191,2023-09-05 16:08:00,0,train
T100045,CUST2739,2023-09-05 19:28:00,0,train
T100990,CUST1981,2023-09-05 20:48:00,0,train
T102975,CUST8911,2023-09-05 20:57:00,0,train
T102723,CUST4919,2023-09-05 21:06:00,0,train
T100418,CUST1582,2023-09-06 02:15:00,1,train
T104713,CUST2415,2023-09-06 03:13:00,0,train
T104772,CUST3969,2023-09-06 05:15:00,0,train
T101197,CUST9715,2023-09-06 07:31:00,0,train
T102138,CUST2377,2023-09-06 08:53:00,0,train
T100537,CUST6142,2023-09-06 10:57:00,0,train
T102332,CUST2082,2023-09-06 12:24:00,0,train
T100369,CUST6008,2023-09-06 15:17:00,0,train
T104362,CUST3541,2023-09-06 15:56:00,0,train
T101710,CUST7125,2023-09-06 18:44:00,0,train
T104664,CUST9413,2023-09-06 18:52:00,0,train
T101499,CUST2273,2023-09-06 21:36:00,0,train
T104969,CUST7337,2023-09-06 22:30:00,0,train
T101012,CUST6829,2023-09-06 22:35:00,0,train
T102263,CUST1022,2023-09-07 00:43:00,0,train
T104717,CUST6651,2023-09-07 01:16:00,0,train
T103664,CUST9553,2023-09-07 01:25:00,0,train
T101630,CUST9453,2023-09-07 07:54:00,0,train
T102614,CUST1209,2023-09-07 15:45:00,0,train
T102798,CUST8577,2023-09-07 17:22:00,0,train
T101524,CUST5334,2023-09-07 17:51:00,0,train
T104017,CUST4632,2023-09-07 17:56:00,0,train
T101709,CUST9358,2023-09-07 18:57:00,0,train
T104999,CUST1080,2023-09-07 21:20:00,0,train
T102035,CUST1798,2023-09-07 23:46:00,0,train
T102284,CUST9812,2023-09-08 02:53:00,0,train
T104330,CUST8180,2023-09-08 04:03:00,0,train
T101188,CUST1004,2023-09-08 05:29:00,0,train
T102217,CUST4628,2023-09-08 09:01:00,0,train
T103467,CUST6053,2023-09-08 10:26:00,0,train
T104530,CUST4744,2023-09-08 12:16:00,0,train
T104075,CUST1291,2023-09-08 13:48:00,0,train
T101686,CUST1788,2023-09-08 14:23:00,0,train
T100352,CUST3366,2023-09-08 17:00:00,0,train
T101597,CUST5142,2023-09-08 19:38:00,0,train
T101929,CUST1248,2023-09-08 19:41:00,0,train
T101641,CUST5395,2023-09-09 00:20:00,0,train
T100004,CUST8831,2023-09-09 00:46:00,0,train
T101357,CUST1953,2023-09-09 01:04:00,0,train
T101252,CUST6663,2023-09-09 02:12:00,0,train
T101247,CUST1023,2023-09-09 02:15:00,0,train
T102963,CUST9861,2023-09-09 02:38:00,0,train
T103250,CUST6531,2023-09-09 07:51:00,0,train
T101865,CUST6839,2023-09-09 09:01:00,1,train
T104249,CUST8038,2023-09-09 12:08:00,0,train
T101538,CUST9027,2023-09-09 13:04:00,1,train
T104527,CUST8325,2023-09-09 13:45:00,0,train
T100085,CUST3641,2023-09-09 13:55:00,0,train
T104239,CUST7977,2023-09-09 14:43:00,0,train
T100066,CUST3125,2023-09-09 16:36:00,0,train
T104168,CUST2742,2023-09-09 21:45:00,0,train
T100392,CUST1027,2023-09-09 23:23:00,0,train
T104730,CUST4970,2023-09-10 00:37:00,0,train
T100404,CUST6881,2023-09-10 02:02:00,1,train
T104598,CUST4071,2023-09-10 02:09:00,0,train
T104037,CUST2426,2023-09-10 02:46:00,0,train
T104092,CUST2155,2023-09-10 03:58:00,0,train
T103507,CUST8282,2023-09-10 04:12:00,0,train
T104780,CUST6834,2023-09-10 04:54:00,1,train
T103211,CUST9144,2023-09-10 11:04:00,0,train
T100134,CUST2593,2023-09-10 11:10:00,0,train
T100837,CUST5284,2023-09-10 12:40:00,0,train
T103479,CUST8827,2023-09-10 13:51:00,0,train
T102001,CUST3943,2023-09-10 16:33:00,0,train
T101143,CUST8907,2023-09-10 17:01:00,0,train
T103301,CUST5200,2023-09-10 20:08:00,0,train
T102598,CUST5665,2023-09-10 23:00:00,0,train
T102929,CUST9540,2023-09-10 23:39:00,0,train
T103254,CUST7295,2023-09-10 23:44:00,0,train
T100627,CUST6177,2023-09-10 23:52:00,0,train
T102744,CUST5392,2023-09-11 01:59:00,0,train
T102782,CUST1020,2023-09-11 02:42:00,0,train
T102245,CUST1814,2023-09-11 05:17:00,1,validation
T102877,CUST9343,2023-09-11 08:58:00,0,validation
T104937,CUST9124,2023-09-11 09:21:00,0,validation
T101837,CUST7873,2023-09-11 11:01:00,0,validation
T103544,CUST1585,2023-09-11 11:58:00,0,validation
T102562,CUST9987,2023-09-11 15:46:00,0,validation
T102965,CUST7030,2023-09-11 16:13:00,0,validation
T104679,CUST2005,2023-09-11 17:18:00,0,validation
T100483,CUST1095,2023-09-11 19:45:00,0,validation
T102886,CUST9762,2023-09-11 23:13:00,1,validation
T100565,CUST8915,2023-09-12 04:22:00,0,validation
T103425,CUST8528,2023-09-12 04:37:00,1,validation
T100726,CUST9481,2023-09-12 08:29:00,0,validation
T104960,CUST9899,2023-09-12 09:35:00,0,validation
T100331,CUST5412,2023-09-12 21:30:00,0,validation
T101530,CUST7499,2023-09-12 21:43:00,0,validation
T100824,CUST4915,2023-09-12 21:53:00,0,validation
T103992,CUST6908,2023-09-12 22:41:00,0,validation
T103572,CUST4269,2023-09-12 23:36:00,0,validation
T103142,CUST9910,2023-09-13 02:12:00,1,validation
T100695,CUST3585,2023-09-13 02:48:00,0,validation
T102488,CUST8974,2023-09-13 03:02:00,0,validation
T102394,CUST9431,2023-09-13 05:26:00,0,validation
T101654,CUST2978,2023-09-13 08:18:00,0,validation
T102008,CUST7576,2023-09-13 08:28:00,0,validation
T104546,CUST1189,2023-09-13 09:17:00,0,validation
T103255,CUST8857,2023-09-13 09:24:00,0,validation
T103729,CUST1885,2023-09-13 10:47:00,0,validation
T103614,CUST9497,2023-09-13 13:15:00,0,validation
T100724,CUST2451,2023-09-13 13:20:00,0,validation
T100326,CUST2975,2023-09-13 17:29:00,0,validation
T101173,CUST9612,2023-09-13 19:37:00,0,validation
T102590,CUST2641,2023-09-13 20:16:00,0,validation
T103860,CUST3610,2023-09-13 20:44:00,0,validation
T100056,CUST3212,2023-09-13 20:55:00,0,validation
T102948,CUST5788,2023-09-13 23:57:00,0,validation
T101136,CUST7417,2023-09-14 00:41:00,0,validation
T102764,CUST8205,2023-09-14 00:52:00,0,validation
T102943,CUST7883,2023-09-14 01:08:00,0,validation
T100699,CUST8384,2023-09-14 03:43:00,0,validation
T103282,CUST6092,2023-09-14 06:10:00,0,validation
T104822,CUST6716,2023-09-14 08:06:00,0,validation
T101845,CUST2974,2023-09-14 09:31:00,0,validation
T103029,CUST1867,2023-09-14 15:00:00,0,validation
T103071,CUST5531,2023-09-14 15:14:00,0,validation
T104169,CUST3281,2023-09-14 17:24:00,0,validation
T103204,CUST6138,2023-09-14 17:58:00,0,validation
T104774,CUST1325,2023-09-14 19:24:00,0,validation
T102785,CUST2374,2023-09-14 20:25:00,0,validation
T102669,CUST9505,2023-09-14 21:22:00,0,validation
T100466,CUST2535,2023-09-14 21:54:00,0,validation
T100078,CUST5054,2023-09-14 23:55:00,0,validation
T103986,CUST3930,2023-09-15 01:03:00,0,validation
T101424,CUST5609,2023-09-15 02:58:00,0,validation
T102964,CUST5930,2023-09-15 04:28:00,0,validation
T103795,CUST4979,2023-09-15 05:10:00,0,validation
T101148,CUST7565,2023-09-15 07:05:00,0,validation
T102294,CUST1136,2023-09-15 14:12:00,0,validation
T101620,CUST3485,2023-09-15 20:59:00,0,validation
T100060,CUST4067,2023-09-15 21:56:00,0,validation
T104259,CUST4650,2023-09-16 00:07:00,0,validation
T101707,CUST4159,2023-09-16 00:42:00,0,validation
T101465,CUST7494,2023-09-16 01:10:00,0,validation
T100292,CUST3048,2023-09-16 09:27:00,0,validation
T101129,CUST4453,2023-09-16 10:53:00,0,validation
T101503,CUST1002,2023-09-16 13:11:00,0,validation
T102512,CUST7934,2023-09-16 13:11:00,0,validation
T102865,CUST5126,2023-09-16 19:06:00,0,validation
T100215,CUST7358,2023-09-16 19:44:00,1,validation
T101007,CUST1336,2023-09-17 02:01:00,1,validation
T102645,CUST9708,2023-09-17 02:50:00,0,validation
T101571,CUST1355,2023-09-17 04:40:00,0,validation
T100849,CUST3692,2023-09-17 06:25:00,1,validation
T100609,CUST8570,2023-09-17 07:35:00,0,validation
T104673,CUST3860,2023-09-17 13:15:00,0,validation
T101523,CUST6621,2023-09-17 13:48:00,0,validation
T103889,CUST7597,2023-09-17 18:09:00,0,validation
T102583,CUST3752,2023-09-17 21:02:00,0,validation
T101817,CUST3190,2023-09-17 21:36:00,0,validation
T101814,CUST8783,2023-09-17 22:34:00,0,validation
T102151,CUST4184,2023-09-17 22:59:00,0,validation
T102183,CUST5112,2023-09-18 02:20:00,0,validation
T101652,CUST4909,2023-09-18 02:24:00,0,validation
T100634,CUST1833,2023-09-18 04:48:00,1,validation
T101164,CUST6551,2023-09-18 05:53:00,0,validation
T100566,CUST2686,2023-09-18 12:01:00,0,validation
T103838,CUST3770,2023-09-18 13:57:00,0,validation
T104012,CUST8029,2023-09-18 17:08:00,0,validation
T100049,CUST2346,2023-09-18 19:18:00,0,validation
T100681,CUST8909,2023-09-18 21:07:00,0,validation
T104991,CUST7134,2023-09-18 21:49:00,1,validation
T102087,CUST3346,2023-09-18 22:03:00,0,validation
T102298,CUST3994,2023-09-19 04:47:00,0,validation
T101338,CUST5702,2023-09-19 04:56:00,0,validation
T102678,CUST2842,2023-09-19 06:51:00,0,validation
T101200,CUST6139,2023-09-19 06:52:00,0,validation
T104877,CUST7998,2023-09-19 07:00:00,0,validation
T101172,CUST5827,2023-09-19 10:36:00,0,validation
T103622,CUST4972,2023-09-19 10:57:00,0,validation
T101755,CUST8651,2023-09-19 11:35:00,0,validation
T103870,CUST9181,2023-09-19 12:02:00,0,validation
